2003-10-01,31.678,,,23.503149999999998,0.6151390691556178,,,0.22145784431741455,MHD,,,CGO,|ADS||,,,|ADS|Archive
2003-11-01,32.312,,,23.947,0.4926478675994041,,,0.2607573628546086,MHD,,,CGO,Medusa|ADS||,,,|ADS|
2003-12-01,32.823,,,24.224,0.5998986735542012,,,0.23134154181417568,MHD,,,CGO,Medusa|ADS||,,,|ADS|
2004-01-01,32.802,,,24.301358333333337,0.5829177802236264,,,0.2796005333966549,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|Archive
2004-02-01,32.3,,,24.566,0.507461777973555,,,0.2653616432847068,THD|MHD,,,CGO,Medusa|ADS||Archive,,,Medusa|ADS|
2004-03-01,32.914,,,25.1615,0.5175323770018259,,,0.3526527204921614,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|
2004-04-01,33.2795,,,25.53403333333333,0.606955525326611,,,0.398977743596097,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|Archive
2004-05-01,33.826499999999996,,,26.04,0.3947266478523112,,,0.32061451360785276,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|
2004-06-01,34.4895,,,26.343799999999998,0.3701114669358442,,,0.3146259035990329,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|Archive
2004-07-01,34.6115,,,26.773,0.44656263865108836,,,0.3446507467191824,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|
2004-08-01,35.329,,,27.1965,0.44295849009541516,,,0.3058943642367778,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|
2004-09-01,35.822500000000005,,,27.5805,0.4314322525583391,,,0.2906441998476875,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|
2004-10-01,36.647,,,28.006999999999998,0.49933493476912866,,,0.30445234133323723,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|
2004-11-01,36.821,,,28.212000000000003,0.5687310863541837,,,0.27734873262057647,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|
2004-12-01,37.2855,,,28.445066666666666,0.6839259160657699,,,0.31819387617542555,MHD,,,CGO,Medusa|ADS||,,,Medusa|ADS|Archive
2005-01-01,37.313,,,28.561999999999998,0.6379827532515985,,,0.24765190424311298,MHD,,,CGO,Medusa|||,,,Medusa||
2005-02-01,37.407,,,28.7402,0.6832300817289078,,,0.28949653946748377,MHD,,,CGO,Medusa|||,,,Medusa||Archive
2005-03-01,37.59389268292683,,,29.216,0.5065622196313764,,,0.31463623114600137,THD|MHD,,,CGO,Medusa||Medusa|Archive,,,Medusa||Archive
2005-04-01,38.0775,,,29.793000000000003,0.4838913931788439,,,0.29865941507223576,THD|MHD,,,CGO,Medusa||Medusa|,,,Medusa||
2005-05-01,38.3194,35.466,,30.195,0.47878127537817894,0.5715287574346194,,0.3001579116236152,THD|MHD,RPB,,CGO,Medusa||Medusa|Archive,Medusa,,Medusa||
2005-06-01,38.824,35.816,,30.812150000000003,0.5045364146788218,1.2630393745650845,,0.34657808549507746,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||Archive
2005-07-01,39.1735,37.012,,30.99,0.6490865451037501,1.5159071666293555,,0.3142240339646221,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2005-08-01,39.817499999999995,37.461,,31.320999999999998,0.6306488510459386,1.964336727714067,,0.3005448345515357,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2005-09-01,40.5185,37.818000000000005,,31.689,0.6595617669484204,1.9209025961313184,,0.2832225470339711,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2005-10-01,41.2675,37.422,,31.951800000000002,0.6919169921009762,1.5271571989764643,,0.3301173443485822,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||Archive
2005-11-01,41.772499999999994,38.431999999999995,,32.364000000000004,0.7383618914530073,1.4530367727621487,,0.26448216260489105,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2005-12-01,41.99,39.935,,32.583,0.8997296467945247,0.8343540406879144,,0.2681493367317734,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2006-01-01,41.5145,39.879,,32.719,0.777402542161011,0.6068874294229615,,0.26478393357379143,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2006-02-01,41.9815,39.723,,32.94955,0.7963018450280789,0.581855034769048,,0.3145061073651591,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||Archive
2006-03-01,42.073499999999996,39.146,,33.385,0.6073867182921623,0.6467008200461477,,0.30125854602359414,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2006-04-01,42.348,39.941,,33.812,0.4879822425046223,0.9053974256247971,,0.33580557248241133,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2006-05-01,42.72200000000001,40.186,34.859,34.333,0.5269521316567948,0.5775984523154126,0.29467223668342085,0.351262678660415,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2006-06-01,43.012,41.278999999999996,35.625,34.704,0.7060594493937744,1.122604203111502,0.4403563587099089,0.32002268511991455,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2006-07-01,43.210499999999996,42.923,36.351,35.101,0.6727834357461563,0.8626929384190473,0.6097484033838957,0.3268863782405287,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2006-08-01,44.071,42.323,36.735,35.449,0.6324772609790885,2.801919324998864,0.48399836257186857,0.3252818191556515,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2006-09-01,45.072,42.11,37.039,35.942,0.7288460493798674,1.9044032426566069,0.3091422563423027,0.302213328982095,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2006-10-01,45.932500000000005,41.798,37.192,36.352666666666664,0.5937656991087162,1.693305813796445,0.48352822191619804,0.3011378972450329,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||Archive
2006-11-01,46.056,42.78,38.183,36.64,0.5674303328255901,1.1860641119956374,0.6538891364793347,0.28510180289854353,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2006-12-01,46.1,43.277,38.403,36.814800000000005,0.5986579274510612,0.7229243125708873,0.8393526976896482,0.30348913598229244,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||Archive
2007-01-01,46.061499999999995,42.788999999999994,38.27,36.968,0.6171687653450412,0.7752597848246805,0.7407472590627656,0.287291515403849,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-02-01,46.1785,43.25899999999999,39.483000000000004,37.146,0.5368403936127781,0.7677718421666752,0.6086772052768938,0.3359275219572817,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-03-01,46.095055,43.95399999999999,39.413000000000004,37.632,0.6729463425266029,0.9822998588294513,0.6612544440776863,0.3084340931982714,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|Archive,Medusa,Medusa,Medusa||
2007-04-01,46.68300000000001,43.888000000000005,39.333,38.348,0.5012465417493571,0.6734955716277874,0.572684056631307,0.30582491128068684,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-05-01,47.172,45.201,39.515,38.565,0.6000015434152148,1.2205514664368766,0.5317678109121029,0.3618921327719767,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-06-01,47.7185,45.247,39.446,39.134,0.5725191923107228,0.452836282164857,0.4116482395739838,0.31466012944566074,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-07-01,48.1375,,39.875,39.433,0.6742942351092455,,0.49055120161533594,0.31931194309904853,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2007-08-01,48.492999999999995,46.693000000000005,40.368,39.849000000000004,0.6774896373622921,2.136074809276419,0.4469513413415827,0.342298629306648,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-09-01,49.711,47.19,41.06,40.378,0.6319992000124762,2.0582290455342918,0.6863338962604134,0.3363146549195262,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-10-01,49.843,46.865,41.848,40.699,0.6615118821225285,1.4259503403878584,0.6825343965104177,0.3495010215195515,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-11-01,50.033,47.413000000000004,43.047,41.172,0.6678202104771089,1.0093249246365068,0.8781775304668697,0.3038369968595661,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2007-12-01,50.431,47.754,43.113,41.248999999999995,0.6328069714903668,0.8485660495449721,0.8421183835509649,0.3201813093189701,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-01-01,51.1165,48.073,44.181000000000004,41.431000000000004,0.6453300562141999,0.47133194881324353,0.7631700072177956,0.3285909280348591,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-02-01,51.2325,48.773,43.758,41.863,0.7284446832691295,0.6536354899591132,0.7314433094959853,0.36300816204940906,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-03-01,51.518812499999996,49.011,43.975,42.14,0.7621796162745205,0.6802222628541423,0.5993769442147822,0.36137620136915494,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|Archive,Medusa,Medusa,Medusa||
2008-04-01,51.909499999999994,49.277,44.11,42.751000000000005,0.8159472557948844,0.878054194082626,0.5225927697940337,0.389265696044758,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-05-01,52.502,49.115,44.369,43.218,0.6871912956003153,0.8542605333282406,0.5406254800421545,0.4122980371624876,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-06-01,52.516000000000005,49.566,44.626999999999995,43.485,0.697870034337168,0.9665097489041483,0.4642006972098275,0.3604137508784175,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-07-01,53.01950000000001,51.667,44.523999999999994,43.931999999999995,0.7037221164771663,1.0876636931789576,0.464643524105265,0.36242525770017736,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-08-01,53.366,51.858000000000004,45.523999999999994,44.443000000000005,0.8734310068132227,1.7340969041614833,0.4562447704609446,0.33988447605810124,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-09-01,54.814499999999995,52.335,45.838,44.758,0.7398663800683217,0.6204356632981779,0.692920456256878,0.35125915698589266,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-10-01,55.0265,50.847,46.129,45.148999999999994,0.6927515740008986,1.9389686386811136,0.513885772805212,0.3427332230747553,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-11-01,55.78450000000001,52.872,46.95399999999999,45.397,0.8135817030155624,1.1003284211400886,0.7268150195863868,0.3555483482325435,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2008-12-01,55.85,53.266999999999996,48.047,45.562,0.7825512885587754,1.1863640504009256,0.9932274732994905,0.3103032135754317,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-01-01,55.7145,53.085,48.61600000000001,45.651,1.0490757913689566,0.7622062850319786,0.9466506272737372,0.3332193774905805,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-02-01,55.778,53.036,48.425,46.037,0.8836330994353031,0.7494270688894017,0.9301509173549473,0.3592200910033986,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-03-01,55.94495511363637,53.658,48.793,46.489,0.9103355155173313,0.8201453064368777,1.0577395531752085,0.37937219346231743,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|Archive,Medusa,Medusa,Medusa||
2009-04-01,56.2955,53.72,48.763999999999996,47.03,0.7013255744278134,0.6652992160404219,0.8525747413383533,0.3798721570331261,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-05-01,56.86,53.968999999999994,48.786,47.878,0.8852753231147923,0.6608394787532067,0.6895263199828996,0.3415048906145269,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-06-01,57.4705,54.631,48.695,48.077,0.7376315882315525,0.7313384733834326,0.7475483024930563,0.42384326930846733,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-07-01,57.823499999999996,56.036,49.049,48.31,0.7860788838502294,1.2390809654514752,0.3996811000800638,0.4155620115951409,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-08-01,58.565,57.001999999999995,49.924,48.82,1.0093369416415165,1.640278261158405,0.6216964041435016,0.38247356928812737,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-09-01,59.350500000000004,56.903,50.35,49.313,0.6803290010339134,1.3755163292120127,0.6004897236631115,0.3848197434728239,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2009-10-01,60.1005,56.541000000000004,,49.66,0.7698922836542151,1.0966481108268094,,0.3979047140660688,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2009-11-01,60.799499999999995,55.799,,50.16,0.7601197024425183,1.4213565322610684,,0.3751137328544504,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2009-12-01,61.02850000000001,56.855,,50.18899999999999,0.8905441142323173,0.8317553673047441,,0.375837196374188,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2010-01-01,60.644999999999996,57.137,,50.398,0.7548612682408934,1.006286805127887,,0.4380135297143685,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2010-02-01,61.154,57.235,,51.244,0.7364668315357862,0.956030439275994,,0.39167270496494905,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2010-03-01,61.350451785714284,56.926,52.393,,0.7093005946658427,1.008657816210215,0.703755237399545,,THD|MHD,RPB,SMO,,Medusa||Medusa|Archive,Medusa,Medusa,||
2010-04-01,61.885999999999996,58.52,53.873999999999995,,0.6695660706914291,1.0816052925092405,0.4153487655765453,,THD|MHD,RPB,SMO,,Medusa||Medusa|,Medusa,Medusa,||
2010-05-01,62.1845,59.004,,52.838,0.7005774739582357,0.7906715966286889,,0.3925059189607718,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2010-06-01,62.3855,60.251000000000005,,52.88399999999999,0.6778941526576272,1.3586548897594304,,0.42454900369422605,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2010-07-01,62.92700000000001,61.746,54.099,53.411,0.9153717445454005,1.3784562649864374,0.45345735633597345,0.4058500540968425,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2010-08-01,63.79549999999999,61.433,54.674,54.077,0.9869593239700928,2.63676526105865,0.5803919829993863,0.4067653119159622,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2010-09-01,65.31700000000001,61.941,55.227,54.483000000000004,0.8767613205973962,2.182948268092492,0.49450510724773106,0.4047407356860562,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2010-10-01,66.0735,61.733000000000004,56.648,54.861999999999995,0.7593024578109322,1.5184356897753983,0.8312296539391746,0.42749515883485745,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2010-11-01,66.33500000000001,61.81399999999999,57.083999999999996,55.193999999999996,0.8969596490881013,1.7598691189623052,0.9855637348815955,0.39575208380444443,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2010-12-01,66.76599999999999,63.318999999999996,57.427,55.18416666666667,0.923191865600407,1.080401265857649,0.9202795134317019,0.41470455371331827,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||Archive
2011-01-01,66.30349999999999,63.166000000000004,,55.38399999999999,1.0930787457986832,0.8095738383364176,,0.41909603581728133,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2011-02-01,66.35499999999999,63.61,58.425,55.716,0.8801007669524268,1.1428846382907594,0.5938355109424241,0.4674943695166392,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-03-01,66.46199999999999,63.478,58.162,56.077,0.6812636544622354,0.7669289900438241,0.7273923747601703,0.5024297758474213,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-04-01,66.8815,,57.876999999999995,56.958,0.7082982104467881,,0.5838399529580774,0.4710002061129485,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2011-05-01,67.56,64.006,58.184,57.215,0.5565209766540701,0.9718748574891523,0.6833929396926486,0.5021255093422858,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-06-01,67.69263676470588,64.891,58.333999999999996,57.64125,0.6663383934939365,1.1127827399775798,0.6779006234240827,0.5134497016116969,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|Archive,Medusa,Medusa,Medusa||Archive
2011-07-01,67.7575,66.082,59.005,58.413000000000004,0.8730378241408344,1.2658948499934897,0.597560846132216,0.5492608155990103,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-08-01,68.631,66.329,59.775,58.96,0.8229455139502311,1.730952264947711,0.6067769060834879,0.5217628180849992,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-09-01,69.8365,66.782,60.873999999999995,59.152,0.8185836901667554,2.073412520423285,0.6179991979169228,0.507587695142268,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-10-01,70.467,66.862,60.897,59.61600000000001,1.0673794568435773,1.4687645527133477,0.6795235271135871,0.5110067025370215,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-11-01,71.4615,66.155,61.832,60.052,0.781392518520316,1.6220018404953336,0.9107700760867367,0.4785940774976639,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2011-12-01,71.381,67.654,61.93899999999999,60.051,1.1141114831383843,1.1263287889743208,1.0624513739547847,0.4262720046909133,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-01-01,70.966,68.0,62.352,,1.13111493807427,0.8110906484481252,1.0829866077416839,,THD|MHD,RPB,SMO,,Medusa||Medusa|,Medusa,Medusa,||
2012-02-01,71.45075,68.444,63.453,,0.960247547915474,0.8073377633125803,0.819208153161875,,THD|MHD,RPB,SMO,,Medusa||Medusa|Archive,Medusa,Medusa,||
2012-03-01,71.74110416666667,68.65100000000001,63.61600000000001,,0.8949746977058279,0.7606538202068073,1.3739405740124861,,THD|MHD,RPB,SMO,,Medusa||Medusa|Archive,Medusa,Medusa,||
2012-04-01,71.70502083333334,69.014,,61.67100000000001,0.7093460649238095,1.0445882954605417,,0.5389965199216132,THD|MHD,RPB,,CGO,Medusa||Medusa|Archive,Medusa,,Medusa||
2012-05-01,72.2635,68.939,63.136,62.299,0.6866683113512829,1.1116135635545341,0.8359956990297018,0.5296972385912636,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-06-01,72.35,69.77600000000001,63.43600000000001,62.646,0.821599404956576,0.857146406075975,0.6473783530765915,0.46276607283633053,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-07-01,72.7885,71.491,63.615,63.208,0.7871751691313837,1.2833658621936344,0.6141335088173011,0.5114286846994799,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-08-01,73.90299999999999,72.403,64.718,63.598,0.848639572108731,1.6916710832661561,0.7232475997112192,0.4715161667693272,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-09-01,75.0535,71.945,64.902,64.138,0.7860826717046512,1.9831686890832687,0.8738303908452945,0.46322148705261934,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-10-01,75.4865,71.021,65.71600000000001,64.62,0.8517057629818661,1.9010227738324468,0.7166106563049144,0.4485258622688328,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-11-01,76.02799999999999,72.852,66.061,64.876,0.7402785657660499,1.8414282151003984,0.7596857991159306,0.43600687717163356,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2012-12-01,76.6215,72.953,66.831,64.946,0.792902728648554,0.9861221208232224,1.1665517970046635,0.4268865707706908,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2013-01-01,76.607,73.449,67.586,65.023,0.9919661352220095,0.8925933317660456,1.4709569489978827,0.429976194206249,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2013-02-01,76.695,73.369,68.09899999999999,65.384,0.8979955722386664,0.9027501360237007,1.2764832157671366,0.4521551282886881,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
