# AGAGE data for HFC-227ea
# Created by lw13938 on 2024-05-29 14:28:33.876163
# Contact AGAGE data owners before use 
# This file contains data from the following sites/instruments: 
#===================================================
# MHD 
#   1. Medusa
#------------------
# THD 
#   1. Medusa
#   2. Archive
#  Instruments combined in above order of preference
#------------------
# RPB 
#   1. Medusa
#------------------
# SMO 
#   1. Medusa
#------------------
# CGO 
#   1. Medusa
#   2. Archive
#  Instruments combined in above order of preference
#------------------
# SCALE: SIO-14
# UNITS: ppt
var,mf,mf,mf,mf,mf_variability,mf_variability,mf_variability,mf_variability,sites,sites,sites,sites,instruments,instruments,instruments,instruments
box,0,1,2,3,0,1,2,3,0,1,2,3,0,1,2,3
2019-07-01,1.7229999999999999,,1.5659999999999998,1.5519999999999998,0.10559201863777394,,0.09722901624515183,0.09365540240690867,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2019-08-01,1.7395,,1.599,1.567,0.10666347500433314,,0.09889632753545502,0.09466129303997489,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2019-09-01,1.758,1.72,1.6019999999999999,1.5759999999999998,0.10785305002641325,0.1096322945121555,0.09797986731977135,0.09508729462972432,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2019-10-01,1.778,1.744,1.6159999999999999,1.587,0.10902693428689995,0.11002513167454062,0.10013112203505961,0.09597316499938928,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2019-11-01,1.8079999999999998,1.736,1.6280000000000001,1.5919999999999999,0.11143680002584423,0.10625584972132121,0.10082848010358979,0.0960420241352711,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2019-12-01,1.8170000000000002,1.754,1.656,1.607,0.11121762630087013,0.10731475946951566,0.10296314680505836,0.09693717759456377,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-01-01,1.824,1.781,1.63,1.6130000000000002,0.111436590041153,0.10836539853661777,0.10024390255771169,0.09740312315321312,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-02-01,1.831,1.7819999999999998,1.702,1.624,0.11204115136859313,0.10915991205566263,0.10643540012608586,0.09817613559312671,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-03-01,1.841,1.794,1.7,1.642,0.11282912567240783,0.10948227984473104,0.10434557968596465,0.09924812542310309,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-04-01,1.855,1.8019999999999998,1.702,1.653,0.11375385707746354,0.11168676913582913,0.10490230884017758,0.09990331526030556,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-05-01,1.8785000000000003,1.824,1.7109999999999999,1.666,0.11474229429464972,0.11107706153837524,0.1049908357905584,0.1006777115353741,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-06-01,1.895,1.8559999999999999,1.7109999999999999,1.683,0.11630967285655995,0.11236569583284747,0.1059012540057954,0.1019458699506753,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-07-01,1.9020000000000001,1.8630000000000002,1.734,1.7,0.1161276211760148,0.11599900171984241,0.10677228853967681,0.10295630140987,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-08-01,1.9195000000000002,1.875,1.786,1.716,0.11774709720413494,0.11842824831939379,0.11128012221416725,0.10390746652671308,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-09-01,1.9455,1.871,1.8019999999999998,1.7269999999999999,0.11917169504542595,0.12209139035984479,0.1114402727922002,0.10420222838308209,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-10-01,1.9765000000000001,1.899,1.805,1.744,0.12162478406969526,0.117095361137835,0.11114805441392125,0.10521658424411999,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-11-01,1.988,1.9140000000000001,1.827,1.751,0.12129187276977793,0.11797129142295595,0.1139190256278555,0.10574310190267731,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2020-12-01,2.002,1.939,1.849,1.757,0.12269398681272035,0.1184018395127373,0.1146677094913821,0.10589323113400591,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-01-01,2.0075000000000003,1.959,1.859,1.765,0.12262627165497614,0.11976915963636048,0.11550398954148727,0.10637109569803255,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-02-01,2.0335,1.9709999999999999,1.886,1.7830000000000001,0.1246462598716865,0.12087360174992717,0.11681688918987697,0.10776697267716116,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-03-01,2.048,2.009,1.8869999999999998,1.806,0.12560053503070756,0.12202824099363228,0.1159472655994957,0.10939327950107355,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-04-01,2.069,2.023,1.885,1.83,0.12693695127897156,0.12353988991414878,0.11651441970846355,0.11081985381690412,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-05-01,2.0854999999999997,2.0540000000000003,1.9040000000000001,1.848,0.1278026482511219,0.12454757163429564,0.11653230281771661,0.11176034359288631,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-06-01,2.1005000000000003,2.066,1.905,1.869,0.12921227070212798,0.12540766164792322,0.11639798108214763,0.11301052871303628,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-07-01,2.1109999999999998,2.085,1.9180000000000001,1.8840000000000001,0.1296109779301121,0.12668863406004502,0.11776419829472794,0.11378506756160933,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-08-01,2.1205,2.092,1.939,1.903,0.13071906096663943,0.13085973559502553,0.11899577975709895,0.11503509203716925,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-09-01,2.149,2.104,1.953,1.913,0.13205216242076462,0.12952813439558217,0.11941588001601798,0.11530589056938938,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-10-01,2.1665,2.12,1.955,1.9269999999999998,0.13340689674825662,0.13068986188683498,0.1195336354337138,0.1161420871174614,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-11-01,2.192,2.144,1.982,1.935,0.13467928719740094,0.130507661077808,0.1228941267921295,0.11652986741604059,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2021-12-01,2.216,2.182,2.023,1.945,0.13608586113186041,0.13243884022445981,0.12503241339748666,0.11742184634896524,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-01-01,2.221,2.18,2.042,1.9609999999999999,0.13627353961793168,0.1326372496699174,0.12951891908134502,0.11837599249847917,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-02-01,2.2275,2.1830000000000003,2.062,1.9680000000000002,0.13676009103536016,0.13249815243994917,0.12804545442927678,0.11890704941255587,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-03-01,2.2515,2.209,2.065,1.989,0.13796125579306676,0.13506610085435944,0.12748023376194445,0.12027899068415897,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-04-01,2.2715,2.234,2.0580000000000003,2.009,0.13874784358684641,0.1355238783388374,0.1278135767436308,0.12159725161367752,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-05-01,2.2865,2.237,2.069,2.032,0.13902282582367545,0.13570191008235663,0.12725855413291476,0.12324157739983695,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-06-01,2.2935,2.251,2.08,2.049,0.1398624756680647,0.13753982550519683,0.12812509512191592,0.12425072877049856,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-07-01,2.31,2.278,2.089,2.069,0.14130184004463636,0.13773315650198392,0.12911667436857255,0.12574076347787935,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-08-01,2.3155,2.286,2.109,2.092,0.14134194317328455,0.14040251279802654,0.1307722126447358,0.1271033846913606,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-09-01,2.3390000000000004,2.274,2.13,2.1069999999999998,0.14291366484699777,0.1424670965521513,0.1312739121074709,0.12769501321508211,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-10-01,2.3695000000000004,2.293,2.15,2.117,0.14471112224013746,0.14148235366998954,0.1334053971921676,0.1281525668880651,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-11-01,2.3805,2.324,2.164,2.128,0.14574432716232902,0.14149033041165743,0.13372518685722598,0.12894255465128648,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2022-12-01,2.3985000000000003,2.351,2.202,2.133,0.14623983075756072,0.14486864256974316,0.13505441273797755,0.12938268972316194,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2023-01-01,2.412,2.344,2.229,2.1430000000000002,0.14740379370965997,0.1415471991951801,0.13706344370400153,0.12957166511240026,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2023-02-01,2.414,,2.238,2.1590000000000003,0.14812030785817318,,0.13759040082796473,0.13078460001085757,THD,,SMO,CGO,|Medusa,,Medusa,Medusa
2023-03-01,2.441,,2.26,2.18,0.15035468599282162,,0.13909838244925782,0.1323202176539927,THD,,SMO,CGO,|Medusa,,Medusa,Medusa
2023-04-01,2.4530000000000003,,2.238,2.209,0.1506185659206726,,0.13902200689099548,0.13389492746179743,THD,,SMO,CGO,|Medusa,,Medusa,Medusa
2023-05-01,2.503,,2.238,2.219,0.15334611961181152,,0.1371682120609582,0.13435125455313024,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2023-06-01,2.518,2.414,2.261,2.239,0.1534736667966202,0.14595419007346105,0.13985576713171324,0.13554053120745838,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2023-07-01,2.5229999999999997,2.4659999999999997,2.2680000000000002,2.2680000000000002,0.15297027292908905,0.15181620993820125,0.1395663512455635,0.13740002328966325,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2023-08-01,2.5255,2.452,2.302,2.285,0.15391666868796244,0.15814011002904987,0.14018963727751063,0.13869899062358024,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2023-09-01,2.5374999999999996,2.47,2.303,2.305,0.15413001816648172,0.15988508373203547,0.1409883413619722,0.13973864891289026,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2023-10-01,2.5729999999999995,,2.3280000000000003,2.3169999999999997,0.15717326235718335,,0.1447567007084646,0.14045127411312436,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2023-11-01,2.5965,,2.3480000000000003,2.336,0.158844339212954,,0.14425038786776276,0.1411872005530246,THD|MHD,,SMO,CGO,Medusa|Medusa,,Medusa,Medusa
2023-12-01,2.613,2.559,2.38,2.339,0.1613194606983299,0.15644338145156542,0.1465634333658979,0.14124912601499523,THD,RPB,SMO,CGO,|Medusa,Medusa,Medusa,Medusa
2024-01-01,2.6310000000000002,2.562,2.391,2.351,0.1600688276960883,0.15834720837450844,0.1463617832632549,0.1419645152846302,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2024-02-01,2.638,2.5869999999999997,2.4290000000000003,2.352,0.16016494123246822,0.15637854200624837,0.1516711824968738,0.14226332767090752,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2024-03-01,2.657,2.605,2.426,2.371,0.16203621940788424,0.1578407108448261,0.1490359473415726,0.1436589976298039,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2024-04-01,2.6835,2.634,2.417,2.3930000000000002,0.16325813946018128,0.16144857261679335,0.14872726851522552,0.14483168299788554,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
2024-05-01,2.685,2.6189999999999998,2.454,2.417,0.16310567126865944,0.1589621955057239,0.1500687095966378,0.14601301448843523,THD|MHD,RPB,SMO,CGO,Medusa|Medusa,Medusa,Medusa,Medusa
