2015-05-01,10.3455,7.776,4.48,4.306,0.3937947262186353,0.5059852980099718,0.17219112897010694,0.13209485460319792,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2015-06-01,9.9295,8.317,4.572,4.413,0.41073947234422215,0.514560715710362,0.148657485664732,0.15241704711599685,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2015-07-01,9.192,8.169,4.7010000000000005,4.57,0.49142482148072253,0.6417705211441548,0.14945008414597835,0.14258158322869052,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2015-08-01,8.913499999999999,7.477,4.774,4.671,0.4993740597032349,0.7301091102581586,0.1512791303459932,0.14352608812630546,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2015-09-01,9.065999999999999,6.808,4.7669999999999995,4.69,0.5678130406968829,1.008443588212727,0.17057626911255855,0.1417504093962342,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2015-10-01,9.7575,6.6579999999999995,4.677,4.671,0.535587622226513,0.7576332657238329,0.17433112571758377,0.1391967599222051,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2015-11-01,9.776375,7.672000000000001,4.553,4.553,0.5911164820796749,0.5493928426728546,0.16397918559731903,0.14528996286447318,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|Archive,Medusa,Medusa,Medusa||
2015-12-01,10.2745,7.8870000000000005,4.399,4.388,0.6622462073374297,0.45855067386228976,0.18705306488598364,0.14366970303637436,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2016-01-01,10.3225,7.85,4.38,4.225,0.6659857415367464,0.6385966464835217,0.23082721298841696,0.1308110508519827,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2016-02-01,10.5645,7.882999999999999,4.518,4.143,0.6141047719870039,0.4197065126494465,0.2262779188028739,0.12415255302554193,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2016-03-01,10.329,8.222000000000001,4.584,4.1739999999999995,0.7406779035267895,0.67412776614538,0.31568088737432304,0.12601543860273628,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2016-04-01,10.680500000000002,7.473,4.685,4.2410000000000005,0.49197202800363565,0.5169088483765393,0.23886377224058064,0.13857579534117784,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2016-05-01,10.5715,7.978,4.728,4.332,0.5756992082031119,0.8098764229289306,0.2675832248780928,0.14129632682331128,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2016-06-01,10.015,,4.664,4.553999999999999,0.5287454500314873,,0.1534267675962705,0.15974171515242971,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2016-07-01,9.4025,8.379,4.8260000000000005,4.578,0.503476700205928,0.5430956862550466,0.21311348874775618,0.14453963719395452,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2016-08-01,8.955,7.75,4.916,4.66,0.5419337191585333,0.5779179029066326,0.17093451849594335,0.1461681009796597,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2016-09-01,8.872,7.269,4.9110000000000005,4.746,0.43226321408623236,0.7457266108981495,0.18129681601186493,0.14508065378898732,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2016-10-01,9.3645,6.681,4.843999999999999,4.723,0.42578593850103835,0.8882117667412653,0.21964466431179244,0.1429797299268676,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2016-11-01,9.852,6.976,4.747,4.601,0.42566860177485494,1.0034719813817625,0.2283526774906745,0.14092407673367954,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2016-12-01,10.069500000000001,8.066,4.928,4.442,0.4755790941662701,0.8654268296658245,0.37658007080056694,0.14651679053050543,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2017-01-01,10.274999999999999,8.289,4.938,4.255,0.5692608892458711,0.5177672923235302,0.4226014766923561,0.13284140951149231,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2017-02-01,10.2455,7.8839999999999995,5.35,4.1739999999999995,0.6341425768024175,0.6304998773270618,0.3912579160860518,0.12399955954050804,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2017-03-01,10.392,8.427999999999999,4.743,4.202,0.5916729513501188,0.5436982975549582,0.35607549481361395,0.126401727887557,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2017-04-01,10.5085,8.206,4.7330000000000005,4.303999999999999,0.43248377749470557,1.0410452525441147,0.32014902946028123,0.14163458821855626,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2017-05-01,10.488,8.241,4.717,4.438,0.5749121011376956,0.572308477811084,0.27614880187384483,0.14148824326621628,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2017-06-01,10.136,8.016,4.635,4.538,0.5163349315696547,0.5551109303746775,0.19521608501606624,0.13929009443086754,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2017-07-01,9.7745,8.215,4.784,4.667,0.5740123306626871,0.5857574118771353,0.16912830726238584,0.145911048822082,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2017-08-01,9.1365,8.29,4.873,4.775,0.5598143994133145,0.2418597802115928,0.1791894852550227,0.14507918191456692,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2017-09-01,9.127500000000001,7.0360000000000005,4.8839999999999995,4.831,0.4482649254851979,0.7516605560963273,0.15682545185472924,0.14347389048060277,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2017-10-01,9.7675,7.077999999999999,4.913,4.82,0.5629832339353011,0.704851757691048,0.22008216731839042,0.14349680754637018,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2017-11-01,10.182,7.263999999999999,4.8389999999999995,4.672,0.5588964708510513,0.6207716102457006,0.199113728848716,0.15733457312415475,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2017-12-01,10.366499999999998,8.082,,4.499,0.5930564287031125,0.8819569502383662,,0.1544035415242798,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2018-01-01,10.482000000000001,7.952000000000001,,4.324,0.5761120697726789,0.4241302251820306,,0.13295707274996693,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2018-02-01,10.654499999999999,8.9,,4.255,0.594079623247263,0.5039444020921355,,0.12780391262007593,THD|MHD,RPB,,CGO,Medusa||Medusa|,Medusa,,Medusa||
2018-03-01,10.824499999999999,7.809,4.8580000000000005,4.331,0.5099513329238488,0.6872373081479496,0.2772161510795502,0.13742548093290416,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2018-04-01,11.062000000000001,8.949,4.879,4.475,0.530831474446043,0.6916809077162966,0.21026507724498616,0.14287819296519674,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2018-05-01,10.777999999999999,8.908999999999999,4.787,4.628,0.513187617200727,0.6219963201357706,0.1881069324707625,0.15002918280174696,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2018-06-01,10.39,8.377,4.833,4.747,0.5353053595883381,0.455111276882874,0.1856101496372437,0.1439755024896944,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2018-07-01,9.6725,8.578,5.046,4.852,0.5045797483651617,0.4881510181082899,0.15992965055873787,0.15369275759436424,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2018-08-01,9.176,8.039,5.15,5.001,0.5701073527628283,0.5209163074045964,0.20311512228290635,0.15137355513840586,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2018-09-01,9.594000000000001,7.417999999999999,5.035,5.05,0.5440420345714475,0.7038064023534881,0.15830447930807265,0.14965496349937743,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2018-10-01,9.971999999999998,7.26,5.078,5.016,0.6159409785589525,0.5635070468272779,0.1968022495810452,0.14937349825668542,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2018-11-01,10.458499999999999,,4.9719999999999995,4.891,0.5654995826188469,,0.23774557044908323,0.15422268525233246,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2018-12-01,10.697,,4.846,4.665,0.5916730350025764,,0.29549820695198814,0.15396815193084576,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2019-01-01,10.82,8.932,4.852,4.492,0.6883238012563564,0.4914557390343102,0.2973507419478889,0.1423776794843911,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2019-02-01,11.238,8.5,5.008,4.417,0.6994177665848644,0.8428048943854086,0.3755644686273716,0.1324388316482745,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2019-03-01,11.089500000000001,8.318999999999999,5.046,4.452,0.6183999414870687,0.4924674500691797,0.28679172430152167,0.13666710852637515,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2019-04-01,11.1075,9.847000000000001,5.038,4.5169999999999995,0.5836696176710332,0.7894492899313801,0.17725783347023058,0.13914564867202997,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2019-05-01,10.986,,4.861000000000001,4.647,0.49417027626825144,,0.1466116681306096,0.14250928692951909,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2019-06-01,10.633000000000001,,4.872,4.763999999999999,0.47237208037770395,,0.16703628950668173,0.1492431750099146,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2019-07-01,10.165,,4.975,4.881,0.5331230555969231,,0.19058774101447343,0.15055539111449978,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2019-08-01,9.8595,,5.154,5.0,0.5154231987759282,,0.18227597074721616,0.15171354586852157,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2019-09-01,9.933,7.546,5.127999999999999,5.081,0.42603162820659224,0.9784209974892403,0.1619905442060122,0.15048708240124797,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2019-10-01,10.2785,7.742999999999999,5.075,5.082,0.4214868531801318,0.8379491977004097,0.1745906733620098,0.15082255797379912,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2019-11-01,10.931,7.98,4.995,4.975,0.5599793762431257,0.5776376037759315,0.24544298295327166,0.155472463880264,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2019-12-01,11.1705,8.408999999999999,5.1339999999999995,4.745,0.6092555728638105,0.7362346359024683,0.27772270510248165,0.15906240436067853,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2020-01-01,10.8405,8.866,4.765,4.577,0.5980382713041115,0.5608160130108982,0.3006943683027668,0.14362599450642632,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2020-02-01,11.148,8.648,5.428999999999999,4.477,0.5367082637494601,0.8115111414989692,0.3610650029632338,0.13579181124780684,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2020-03-01,11.124,8.937000000000001,5.377999999999999,4.534,0.6124391254077748,0.5554644850461279,0.3061970513773116,0.14081503022561193,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2020-04-01,10.858999999999998,8.673,5.126,4.654,0.5037588864590281,0.9732331126600452,0.3204553442060844,0.14874364709741386,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2020-05-01,10.788499999999999,8.748,5.164,4.78,0.443357204920017,0.49834398991154694,0.2330892154842004,0.15097669229387695,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2020-06-01,10.286000000000001,8.549,5.031000000000001,4.912,0.4627073267747552,0.4886158350803215,0.19653063024790818,0.1614817238530726,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2020-07-01,9.6025,8.384,5.191,5.063,0.5094308048108692,0.852443298682933,0.21612477773369718,0.15814283893860004,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2020-08-01,9.3295,7.9510000000000005,5.327999999999999,5.1160000000000005,0.5165245375058284,0.9216885597701862,0.24144552656895507,0.15663709378509294,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2020-09-01,9.780999999999999,7.444,5.292999999999999,5.147,0.5557744500295421,1.275394347749997,0.1908934879946406,0.15256535367231971,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2020-10-01,10.265,7.452000000000001,5.14,5.109,0.5982030321964275,0.6897901923287689,0.17221766083651235,0.15606812565812406,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2020-11-01,10.5935,7.577000000000001,5.233,4.967,0.5919160547973759,0.6880199613223151,0.3642335541714409,0.15795074174045526,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2020-12-01,10.7215,8.147,5.407,4.762,0.4946569873393986,0.5951335554488252,0.32852755974310593,0.1639188042128175,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2021-01-01,10.6405,8.538,5.267,4.574,0.5656478709023928,0.646506738840795,0.39406342467217126,0.14268354696404206,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2021-02-01,10.844,8.346,5.524,4.479,0.48815405281595275,0.5872282448859557,0.32479441408103066,0.1362154922937916,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2021-03-01,10.982,8.612,5.33,4.539,0.49644071410165386,0.583901706154863,0.35716647888064745,0.14266376134127404,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2021-04-01,11.211,8.533999999999999,5.122999999999999,4.658,0.47462295452289277,0.6399731697637331,0.33117242697114746,0.1517573512267528,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2021-05-01,10.995999999999999,8.914,5.194,4.796,0.5200579983077271,0.6440794128638486,0.2576775024185076,0.15275079413161818,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2021-06-01,10.434999999999999,8.87,5.075,4.94,0.6132186129668603,0.6602181593655236,0.1475733825084998,0.15545970173649507,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2021-07-01,9.929499999999999,8.624,5.199,5.044,0.5972126205478331,0.45031731426877203,0.1780337605602937,0.15853215820343833,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2021-08-01,9.577000000000002,8.402999999999999,5.3870000000000005,5.1770000000000005,0.5321285663239289,0.8939777523256157,0.204564613507713,0.15822290881525344,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2021-09-01,10.008,8.131,5.345,5.231,0.5231553682180466,0.7623023220177412,0.17403514426977099,0.15422528716666406,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2021-10-01,10.3525,8.076,5.181,5.204,0.5669437851676743,0.7437277493453098,0.1700453976373368,0.15409537406372714,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2021-11-01,10.904,8.285,5.197,5.0889999999999995,0.6547028501937653,0.7180718959609825,0.3037013092977375,0.1563299801574861,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2021-12-01,11.2575,9.288,5.419,4.895,0.6766003650473815,0.6915221793598235,0.4151489717314015,0.16871207876438485,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2022-01-01,10.9755,8.969,5.25,4.678999999999999,0.7389430850767941,0.562116945399834,0.4255817224693748,0.1479838569737929,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2022-02-01,11.1355,8.826,5.501,4.655,0.6591126620276765,0.49424368990027584,0.3709902403503898,0.14232735310192485,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2022-03-01,11.3565,9.304,5.4479999999999995,4.697,0.5613227023387616,0.6677091329163022,0.321134369149364,0.14889067462121325,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2022-04-01,11.468,9.453,5.226,4.822,0.4109114961713288,0.7574582611373119,0.33424371359569355,0.1543362212319584,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2022-05-01,11.276,8.93,5.22,4.968999999999999,0.4773356423757186,0.4517093471204686,0.3083991206472548,0.15800075894007595,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2022-06-01,10.745000000000001,8.933,5.218,5.093,0.5235871026686963,0.5438593112123392,0.1762424925656693,0.16111005937172265,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2022-07-01,10.24,8.96,5.314,5.209,0.5541804379658308,0.497018248743444,0.2214169394672413,0.16448035894428245,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2022-08-01,9.799,8.766,5.472,5.341,0.5708410581687691,0.8689058828673218,0.24090807281649987,0.1652550746647134,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2022-09-01,10.158000000000001,7.654,5.446000000000001,5.385,0.549134829319139,0.889582550588668,0.23058611484614594,0.16365069034073762,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2022-10-01,10.44,7.795,5.43,5.317,0.46081050385597766,0.8046094659901784,0.27216276724783645,0.16263709193280604,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2022-11-01,10.8295,8.408,5.341,5.18,0.5036511318220281,0.6787599469262753,0.33300786732814586,0.16800951692091728,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2022-12-01,11.092500000000001,8.836,5.263,4.952,0.529722009805379,1.1220179500770209,0.2620753463329964,0.16296354510429625,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2023-01-01,11.178,8.577,5.631,4.7780000000000005,0.5006839284660134,0.5455481409902888,0.36892356654683905,0.1527702844409213,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2023-02-01,11.404000000000002,,5.52,4.718,0.5612681435925614,,0.3116589175621324,0.14435256792229226,THD,,SMO,CGO,||Medusa|,,Medusa,Medusa||
2023-03-01,11.478,,5.641,4.772,0.5122279604396465,,0.2988548768322846,0.15262107507208827,THD,,SMO,CGO,||Medusa|,,Medusa,Medusa||
2023-04-01,11.347000000000001,,5.221,4.9,0.597842501176656,,0.28755229214325523,0.1572218572590974,THD,,SMO,CGO,||Medusa|,,Medusa,Medusa||
2023-05-01,11.006,,5.102,4.995,0.4390208312923659,,0.21002242374794175,0.16101322268993937,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2023-06-01,10.803,8.191,5.247999999999999,5.098,0.48121157748869675,0.48283602246563995,0.22388860096253224,0.16261602837654104,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2023-07-01,10.1905,8.715,5.263999999999999,5.218999999999999,0.4372104457334134,0.7939927280328202,0.1953582827705035,0.1709670029732053,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2023-08-01,9.754,7.968999999999999,5.4479999999999995,5.297999999999999,0.49871388986455945,1.3113983701322949,0.18116093135375516,0.17390352409586182,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2023-09-01,10.314,7.763,5.348,5.3629999999999995,0.5203736779306194,1.1578831883033625,0.19210867222736197,0.1650106335348119,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2023-10-01,10.6745,,5.251,5.341,0.5767820925070489,,0.1748603823490044,0.1660880480421153,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2023-11-01,11.082,,5.152,5.218999999999999,0.6382446632395449,,0.22059949688283517,0.1762660378678774,THD|MHD,,SMO,CGO,Medusa||Medusa|,,Medusa,Medusa||
2023-12-01,11.398,9.123,5.236000000000001,5.025,0.7811895612698367,0.8909523738932177,0.2981326182876339,0.16733591074542248,THD,RPB,SMO,CGO,||Medusa|,Medusa,Medusa,Medusa||
2024-01-01,11.4505,8.71,5.354,4.793,0.6581559904739984,0.9011210611699185,0.26600151483749107,0.15913807978846545,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2024-02-01,11.509,8.582,5.521,4.6739999999999995,0.5601137554947566,0.5908392351171002,0.4217867484177757,0.14482069094656327,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2024-03-01,11.9,9.437999999999999,5.454,4.71,0.48996217854034413,0.6472531762630138,0.33534952107888866,0.14787387762549542,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2024-04-01,12.1445,9.09,5.019,4.833,0.5074833072427211,0.5699036499655008,0.19421993379063848,0.1575313544928755,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
2024-05-01,12.044,8.817,5.562,4.985,0.4742540174048503,0.5548311015366388,0.38536401049210606,0.15487702518127083,THD|MHD,RPB,SMO,CGO,Medusa||Medusa|,Medusa,Medusa,Medusa||
